startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order
201002937,201002948,801000001,R_000029,5,ml,
201002937,201002949,801000001,R_000030,2,g,
201002937,201002950,801000003,R_000031,,,1.0
201002937,201002951,801000003,R_000032,,,2.0
201002937,201002952,801000003,R_000033,,,3.0
201002937,201002953,801000003,R_000034,,,4.0
201002937,201002954,801000003,R_000035,,,5.0
201002937,201002955,801000003,R_000036,,,6.0
201002937,201002956,801000003,R_000037,,,7.0
201002937,720000000,801000004,R_000038,,,
201002937,640000000,801000005,R_000039,,,
201002957,201002958,801000001,R_000040,2~3,根,
201002957,201002959,801000001,R_000041,30,毫升,
201002957,201002960,801000001,R_000042,2,片,
201002957,201002961,801000001,R_000043,5,片,
201002957,201002962,801000001,R_000044,0.5,根,
201002957,201002963,801000001,R_000045,1,块,
201002957,201002964,801000001,R_000046,7-8,粒,
201002957,201002965,801000001,R_000047,30,毫升,
201002957,201002966,801000001,R_000048,20,毫升,
201002957,201002967,801000001,R_000049,20,毫升,
201002957,201002968,801000001,R_000050,8,克,
201002957,201002969,801000001,R_000051,4,个,
201002957,201002970,801000003,R_000052,,,1.0
201002957,201002971,801000003,R_000053,,,2.0
201002957,201002972,801000003,R_000054,,,3.0
201002957,201002973,801000003,R_000055,,,4.0
201002957,201002974,801000003,R_000056,,,5.0
201002957,201002975,801000003,R_000057,,,6.0
201002957,201002976,801000003,R_000058,,,7.0
201002957,201002977,801000003,R_000059,,,8.0
201002957,720000000,801000004,R_000060,,,
201002957,640000000,801000005,R_000061,,,
201002978,201002979,801000001,R_000062,1000,克,
201002978,201002980,801000001,R_000063,100-150,毫升,
201002978,201002981,801000001,R_000064,6,片,
201002978,201002982,801000001,R_000065,15,块,
201002978,201002983,801000001,R_000066,30,克,
201002978,201002984,801000001,R_000067,15,毫升,
201002978,201002985,801000001,R_000068,20,毫升,
201002978,201002986,801000001,R_000069,没过食材,适量,
201002978,201002987,801000001,R_000070,没过食材,适量,
201002978,201002988,801000001,R_000071,4,片,
201002978,201002989,801000001,R_000072,3,个,
201002978,201002990,801000001,R_000073,2-3,克,
201002978,201002991,801000001,R_000074,10,克,
201002978,201002992,801000001,R_000075,适量,根,
201002978,201002993,801000001,R_000076,适量,瓣,
201002978,201002994,801000003,R_000077,,,1.0
201002978,201002995,801000003,R_000078,,,2.0
201002978,201002996,801000003,R_000079,,,3.0
201002978,201002997,801000003,R_000080,,,4.0
201002978,201002998,801000003,R_000081,,,5.0
201002978,201002999,801000003,R_000082,,,6.0
201002978,201003000,801000003,R_000083,,,7.0
201002978,201003001,801000003,R_000084,,,8.0
201002978,720000000,801000004,R_000085,,,
201002978,640000000,801000005,R_000086,,,
201003002,201003003,801000001,R_000087,3.5,斤,
201003002,201003004,801000001,R_000088,6,片,
201003002,201003005,801000001,R_000089,15,克,
201003002,201003006,801000001,R_000090,10,毫升,
201003002,201003007,801000001,R_000091,15,毫升,
201003002,201003008,801000001,R_000092,5,毫升,
201003002,201003009,801000001,R_000093,750,毫升,
201003002,201003010,801000001,R_000094,3,片,
201003002,201003011,801000001,R_000095,2,个,
201003002,201003012,801000001,R_000096,1,个,
201003002,201003013,801000001,R_000097,40,克,
201003002,201003014,801000001,R_000098,2.5,克,
201003002,201003015,801000001,R_000099,1,根,
201003002,201003016,801000003,R_000100,,,1.0
201003002,201003017,801000003,R_000101,,,2.0
201003002,201003018,801000003,R_000102,,,3.0
201003002,201003019,801000003,R_000103,,,4.0
201003002,201003020,801000003,R_000104,,,5.0
201003002,201003021,801000003,R_000105,,,6.0
201003002,201003022,801000003,R_000106,,,7.0
201003002,201003023,801000003,R_000107,,,8.0
201003002,201003024,801000003,R_000108,,,9.0
201003002,720000000,801000004,R_000109,,,
201003002,630000000,801000005,R_000110,,,
201003025,201003026,801000001,R_000111,500,克,
201003025,201003027,801000001,R_000112,2,个,
201003025,201003028,801000001,R_000113,2,个,
201003025,201003029,801000001,R_000114,适量,,
201003025,201003030,801000001,R_000115,适量,,
201003025,201003031,801000001,R_000116,适量,,
201003025,201003032,801000001,R_000117,4,片,
201003025,201003033,801000001,R_000118,适量,,
201003025,201003034,801000001,R_000119,适量,,
201003025,201003035,801000001,R_000120,适量,,
201003025,201003036,801000001,R_000121,300,克,
201003025,201003037,801000001,R_000122,3,克,
201003025,201003038,801000001,R_000123,180,毫升,
201003025,201003039,801000003,R_000124,,,1.0
201003025,201003040,801000003,R_000125,,,2.0
201003025,201003041,801000003,R_000126,,,3.0
201003025,201003042,801000003,R_000127,,,4.0
201003025,201003043,801000003,R_000128,,,5.0
201003025,201003044,801000003,R_000129,,,6.0
201003025,201003045,801000003,R_000130,,,7.0
201003025,201003046,801000003,R_000131,,,8.0
201003025,201003047,801000003,R_000132,,,9.0
201003025,720000000,801000004,R_000133,,,
201003025,640000000,801000005,R_000134,,,
201003048,201003049,801000001,R_000135,3,根,
201003048,201003050,801000001,R_000136,200,g,
201003048,201003051,801000001,R_000137,2,g,
201003048,201003052,801000001,R_000138,5,g,
201003048,201003053,801000001,R_000139,30,g,
201003048,201003054,801000001,R_000140,8,g,
201003048,201003055,801000001,R_000141,2,g,
201003048,201003056,801000001,R_000142,25,g,
201003048,201003057,801000001,R_000143,10,g,
201003048,201003058,801000001,R_000144,适量,,
201003048,201003059,801000001,R_000145,适量,,
201003048,201003060,801000001,R_000146,适量,,
201003048,201003061,801000001,R_000147,适量,,
201003048,201003062,801000001,R_000148,适量,,
201003048,201003063,801000001,R_000149,适量,,
201003048,201003064,801000001,R_000150,适量,,
201003048,201003065,801000001,R_000151,适量,,
201003048,201003066,801000001,R_000152,适量,,
201003048,201003067,801000001,R_000153,适量,,
201003048,201003068,801000003,R_000154,,,1.0
201003048,201003069,801000003,R_000155,,,2.0
201003048,201003070,801000003,R_000156,,,3.0
201003048,201003071,801000003,R_000157,,,4.0
201003048,201003072,801000003,R_000158,,,5.0
201003048,201003073,801000003,R_000159,,,6.0
201003048,201003074,801000003,R_000160,,,7.0
201003048,201003075,801000003,R_000161,,,8.0
201003048,720000000,801000004,R_000162,,,
201003048,640000000,801000005,R_000163,,,
201003076,201003077,801000001,R_000164,300,g,
201003076,201003078,801000001,R_000165,50,g,
201003076,201003079,801000001,R_000166,30,g,
201003076,201003080,801000001,R_000167,3.5,瓣,
201003076,201003081,801000001,R_000168,10,g,
201003076,201003082,801000001,R_000169,10,g,
201003076,201003083,801000001,R_000170,5,g,
201003076,201003084,801000001,R_000171,40,g,
201003076,201003085,801000001,R_000172,40,g,
201003076,201003086,801000001,R_000173,20,ml,
201003076,201003087,801000001,R_000174,8,g,
201003076,201003088,801000001,R_000175,5,g,
201003076,201003089,801000001,R_000176,5,ml,
201003076,201003090,801000001,R_000177,210,g,
201003076,201003091,801000001,R_000178,70,g,
201003076,201003092,801000001,R_000179,5,g,
201003076,201003093,801000001,R_000180,1000,ml,
201003076,201003094,801000003,R_000181,,,1.0
201003076,201003095,801000003,R_000182,,,2.0
201003076,201003096,801000003,R_000183,,,3.0
201003076,201003097,801000003,R_000184,,,4.0
201003076,201003098,801000003,R_000185,,,5.0
201003076,201003099,801000003,R_000186,,,6.0
201003076,201003100,801000003,R_000187,,,7.0
201003076,201003101,801000003,R_000188,,,8.0
201003076,201003102,801000003,R_000189,,,9.0
201003076,720000000,801000004,R_000190,,,
201003076,640000000,801000005,R_000191,,,
201003103,201003104,801000001,R_000192,250,g,
201003103,201003105,801000001,R_000193,2,个,
201003103,201003106,801000001,R_000194,20,g,
201003103,201003107,801000001,R_000195,10,g,
201003103,201003108,801000001,R_000196,30,g,
201003103,201003109,801000001,R_000197,5,g,
201003103,201003110,801000001,R_000198,3,g,
201003103,201003111,801000001,R_000199,15,g,
201003103,201003112,801000001,R_000200,3,g,
201003103,201003113,801000001,R_000201,2,个,
201003103,201003114,801000001,R_000202,20,g,
201003103,201003115,801000001,R_000203,80,ml,
201003103,201003116,801000003,R_000204,,,1.0
201003103,201003117,801000003,R_000205,,,2.0
201003103,201003118,801000003,R_000206,,,3.0
201003103,201003119,801000003,R_000207,,,4.0
201003103,201003120,801000003,R_000208,,,5.0
201003103,720000000,801000004,R_000209,,,
201003103,630000000,801000005,R_000210,,,
201003121,201003122,801000001,R_000211,2,根,
201003121,201003123,801000001,R_000212,100,g,
201003121,201003124,801000001,R_000213,15,g,
201003121,201003125,801000001,R_000214,30,ml,
201003121,201003126,801000001,R_000215,5,g,
201003121,201003127,801000001,R_000216,1,片,
201003121,201003128,801000001,R_000217,1,个,
201003121,201003129,801000001,R_000218,5,ml,
201003121,201003130,801000001,R_000219,2,g,
201003121,201003131,801000003,R_000220,,,1.0
201003121,201003132,801000003,R_000221,,,2.0
201003121,201003133,801000003,R_000222,,,3.0
201003121,201003134,801000003,R_000223,,,4.0
201003121,201003135,801000003,R_000224,,,5.0
201003121,201003136,801000003,R_000225,,,6.0
201003121,201003137,801000003,R_000226,,,7.0
201003121,720000000,801000004,R_000227,,,
201003121,630000000,801000005,R_000228,,,
201003138,201003139,801000001,R_000001,150,g,
201003138,201003140,801000001,R_000002,100,g,
201003138,201003141,801000001,R_000003,1,个,
201003138,201003142,801000001,R_000004,500,ml,
201003138,201003143,801000001,R_000005,5,g,
201003138,201003144,801000001,R_000006,100,g,
201003138,201003145,801000001,R_000007,5,ml,
201003138,201003146,801000001,R_000008,5,g,
201003138,201003147,801000001,R_000009,5,g,
201003138,201003148,801000001,R_000010,2,g,
201003138,201003149,801000001,R_000011,20,g,
201003138,201003150,801000001,R_000012,2,ml,
201003138,201003151,801000001,R_000013,2,朵,
201003138,201003152,801000001,R_000014,30,g,
201003138,201003153,801000003,R_000015,,,1.0
201003138,201003154,801000003,R_000016,,,2.0
201003138,201003155,801000003,R_000017,,,3.0
201003138,201003156,801000003,R_000018,,,4.0
201003138,201003157,801000003,R_000019,,,5.0
201003138,201003158,801000003,R_000020,,,6.0
201003138,201003159,801000003,R_000021,,,7.0
201003138,201003160,801000003,R_000022,,,8.0
201003138,201003161,801000003,R_000023,,,9.0
201003138,201003162,801000003,R_000024,,,10.0
201003138,720000000,801000004,R_000025,,,
201003138,640000000,801000005,R_000026,,,
201003163,201003164,801000001,R_000027,50,个,
201003163,201003165,801000001,R_000028,100,g,
201003163,201003166,801000001,R_000029,10,ml,
201003163,201003167,801000001,R_000030,10,ml,
201003163,201003168,801000003,R_000031,,,1.0
201003163,201003169,801000003,R_000032,,,2.0
201003163,201003170,801000003,R_000033,,,3.0
201003163,201003171,801000003,R_000034,,,4.0
201003163,201003172,801000003,R_000035,,,5.0
201003163,201003173,801000003,R_000036,,,6.0
201003163,720000000,801000004,R_000037,,,
201003163,620000000,801000005,R_000038,,,
201003174,201003175,801000001,R_000039,2000,g,
201003174,201003176,801000001,R_000040,250,ml,
201003174,201003177,801000001,R_000041,6,片,
201003174,201003178,801000001,R_000042,6,瓣,
201003174,201003179,801000001,R_000043,2,根,
201003174,201003180,801000001,R_000044,1000,g,
201003174,201003181,801000001,R_000045,50,ml,
201003174,201003182,801000001,R_000046,150,ml,
201003174,201003183,801000001,R_000047,10,ml,
201003174,201003184,801000001,R_000048,30,ml,
201003174,201003185,801000001,R_000049,8,g,
201003174,201003186,801000001,R_000050,5,g,
201003174,201003187,801000001,R_000051,100,ml,
201003174,201003188,801000001,R_000052,3-6,滴,
201003174,201003189,801000003,R_000053,,,1.0
201003174,201003190,801000003,R_000054,,,2.0
201003174,201003191,801000003,R_000055,,,3.0
201003174,201003192,801000003,R_000056,,,4.0
201003174,201003193,801000003,R_000057,,,5.0
201003174,201003194,801000003,R_000058,,,6.0
201003174,201003195,801000003,R_000059,,,7.0
201003174,720000000,801000004,R_000060,,,
201003174,650000000,801000005,R_000061,,,
201003196,201003197,801000001,R_000062,600,克,
201003196,201003198,801000001,R_000063,1,根,
201003196,201003199,801000001,R_000064,4,片,
201003196,201003200,801000001,R_000065,35,毫升,
201003196,201003201,801000001,R_000066,3,克,
201003196,201003202,801000001,R_000067,0.5,个,
201003196,201003203,801000001,R_000068,2,片,
201003196,201003204,801000001,R_000069,15,毫升,
201003196,201003205,801000001,R_000070,适量,,
201003196,201003206,801000001,R_000071,15,毫升,
201003196,201003207,801000001,R_000072,适量,,
201003196,201003208,801000001,R_000073,2,克,
201003196,201003209,801000001,R_000074,3,个,
201003196,201003210,801000001,R_000075,3,个,
201003196,201003211,801000001,R_000076,1,个,
201003196,201003212,801000003,R_000077,,,1.0
201003196,201003213,801000003,R_000078,,,2.0
201003196,201003214,801000003,R_000079,,,3.0
201003196,201003215,801000003,R_000080,,,4.0
201003196,201003216,801000003,R_000081,,,5.0
201003196,201003217,801000003,R_000082,,,6.0
201003196,201003218,801000003,R_000083,,,7.0
201003196,201003219,801000003,R_000084,,,8.0
201003196,201003220,801000003,R_000085,,,9.0
201003196,201003221,801000003,R_000086,,,10.0
201003196,201003222,801000003,R_000087,,,11.0
201003196,201003223,801000003,R_000088,,,12.0
201003196,720000000,801000004,R_000089,,,
201003196,640000000,801000005,R_000090,,,
201003224,201003225,801000001,R_000091,3.5,个,
201003224,201003226,801000001,R_000092,500,克,
201003224,201003227,801000001,R_000093,25,毫升,
201003224,201003228,801000001,R_000094,2,段,
201003224,201003229,801000001,R_000095,2,片,
201003224,201003230,801000001,R_000096,10,克,
201003224,201003231,801000001,R_000097,10,克,
201003224,201003232,801000001,R_000098,适量,,
201003224,201003233,801000001,R_000099,适量,,
201003224,201003234,801000001,R_000100,适量,,
201003224,201003235,801000001,R_000101,7.5,毫升,
201003224,201003236,801000001,R_000102,3,小片,
201003224,201003237,801000001,R_000103,适量,,
201003224,201003238,801000003,R_000104,,,1.0
201003224,201003239,801000003,R_000105,,,2.0
201003224,201003240,801000003,R_000106,,,3.0
201003224,201003241,801000003,R_000107,,,4.0
201003224,201003242,801000003,R_000108,,,5.0
201003224,201003243,801000003,R_000109,,,6.0
201003224,201003244,801000003,R_000110,,,7.0
201003224,720000000,801000004,R_000111,,,
201003224,650000000,801000005,R_000112,,,
201003245,201003246,801000001,R_000113,500,g,
201003245,201003247,801000001,R_000114,250,g,
201003245,201003248,801000001,R_000115,4,瓣,
201003245,201003249,801000001,R_000116,20,g,
201003245,201003250,801000001,R_000117,3,g,
201003245,201003251,801000001,R_000118,15,ml,
201003245,201003252,801000003,R_000119,,,1.0
201003245,201003253,801000003,R_000120,,,2.0
201003245,201003254,801000003,R_000121,,,3.0
201003245,201003255,801000003,R_000122,,,4.0
201003245,201003256,801000003,R_000123,,,5.0
201003245,720000000,801000004,R_000124,,,
201003245,620000000,801000005,R_000125,,,
201003257,201003258,801000001,R_000126,250,g,
201003257,201003259,801000001,R_000127,1,汤匙,
201003257,201003260,801000001,R_000128,2,瓣,
201003257,201003261,801000001,R_000129,3,片,
201003257,201003262,801000001,R_000130,1,根,
201003257,201003263,801000001,R_000131,1.5,汤匙,
201003257,201003264,801000001,R_000132,0.5,茶匙,
201003257,201003265,801000001,R_000133,0.5,茶匙,
201003257,201003266,801000001,R_000134,0.5,茶匙,
201003257,201003267,801000001,R_000135,1,茶匙,
201003257,201003268,801000001,R_000136,1,汤匙,
201003257,201003269,801000001,R_000137,少许,,
201003257,201003270,801000003,R_000138,,,1.0
201003257,201003271,801000003,R_000139,,,2.0
201003257,201003272,801000003,R_000140,,,3.0
201003257,201003273,801000003,R_000141,,,4.0
201003257,201003274,801000003,R_000142,,,5.0
201003257,720000000,801000004,R_000143,,,
201003257,630000000,801000005,R_000144,,,
201003275,201003276,801000001,R_000145,4,斤,
201003275,201003277,801000001,R_000146,0.5,瓶,
201003275,201003278,801000001,R_000147,2,个,
201003275,201003279,801000001,R_000148,500,克,
201003275,201003280,801000001,R_000149,3,根,
201003275,201003281,801000001,R_000150,2,片,
201003275,201003282,801000001,R_000151,2,个,
201003275,201003283,801000001,R_000152,2,个,
201003275,201003284,801000001,R_000153,2,斤,
201003275,201003285,801000001,R_000154,20,毫升,
201003275,201003286,801000001,R_000155,适量,,
201003275,201003287,801000001,R_000156,适量,,
201003275,201003288,801000001,R_000157,适量,,
201003275,201003289,801000003,R_000158,,,1.0
201003275,201003290,801000003,R_000159,,,2.0
201003275,201003291,801000003,R_000160,,,3.0
201003275,201003292,801000003,R_000161,,,4.0
201003275,201003293,801000003,R_000162,,,5.0
201003275,201003294,801000003,R_000163,,,6.0
201003275,201003295,801000003,R_000164,,,7.0
201003275,720000000,801000004,R_000165,,,
201003275,640000000,801000005,R_000166,,,
201003296,201003297,801000001,R_000167,300,g,
201003296,201003298,801000001,R_000168,20,g,
201003296,201003299,801000001,R_000169,10,ml,
201003296,201003300,801000001,R_000170,30,ml,
201003296,201003301,801000001,R_000171,15,g,
201003296,201003302,801000001,R_000172,10,ml,
201003296,201003303,801000001,R_000173,10,ml,
201003296,201003304,801000001,R_000174,5,ml,
201003296,201003305,801000001,R_000175,1,个,
201003296,201003306,801000001,R_000176,2,粒,
201003296,201003307,801000001,R_000177,2,片,
201003296,201003308,801000003,R_000178,,,1.0
201003296,201003309,801000003,R_000179,,,2.0
201003296,201003310,801000003,R_000180,,,3.0
201003296,201003311,801000003,R_000181,,,4.0
201003296,201003312,801000003,R_000182,,,5.0
201003296,201003313,801000003,R_000183,,,6.0
201003296,720000000,801000004,R_000184,,,
201003296,640000000,801000005,R_000185,,,
201003314,201003315,801000001,R_000186,2000,克,
201003314,201003316,801000001,R_000187,1,片,
201003314,201003317,801000001,R_000188,3,片,
201003314,201003318,801000001,R_000189,0.5,根,
201003314,201003319,801000001,R_000190,15,毫升,
201003314,201003320,801000001,R_000191,1,块,
201003314,201003321,801000001,R_000192,7,粒,
201003314,201003322,801000001,R_000193,15,粒,
201003314,201003323,801000001,R_000194,30,毫升,
201003314,201003324,801000001,R_000195,15,毫升,
201003314,201003325,801000001,R_000196,8,克,
201003314,201003326,801000001,R_000197,4,个,
201003314,201003327,801000001,R_000198,15,毫升,
201003314,201003328,801000003,R_000199,,,1.0
201003314,201003329,801000003,R_000200,,,2.0
201003314,201003330,801000003,R_000201,,,3.0
201003314,201003331,801000003,R_000202,,,4.0
201003314,201003332,801000003,R_000203,,,5.0
201003314,201003333,801000003,R_000204,,,6.0
201003314,201003334,801000003,R_000205,,,7.0
201003314,201003335,801000003,R_000206,,,8.0
201003314,720000000,801000004,R_000207,,,
201003314,650000000,801000005,R_000208,,,
201003336,201003337,801000001,R_000001,200,g,
201003336,201003338,801000001,R_000002,10,g,
201003336,201003339,801000001,R_000003,500,ml,
201003336,201003340,801000001,R_000004,5,ml,
201003336,201003341,801000001,R_000005,5,g,
201003336,201003342,801000001,R_000006,5,g,
201003336,201003343,801000001,R_000007,5,ml,
201003336,201003344,801000001,R_000008,2,粒,
201003336,201003345,801000001,R_000009,1,根,
201003336,201003346,801000001,R_000010,30,g,
201003336,201003347,801000001,R_000011,1,个,
201003336,201003348,801000003,R_000012,,,1.0
201003336,201003349,801000003,R_000013,,,2.0
201003336,201003350,801000003,R_000014,,,3.0
201003336,201003351,801000003,R_000015,,,4.0
201003336,201003352,801000003,R_000016,,,5.0
201003336,201003353,801000003,R_000017,,,6.0
201003336,201003354,801000003,R_000018,,,7.0
201003336,720000000,801000004,R_000019,,,
201003336,640000000,801000005,R_000020,,,
201003355,201003356,801000001,R_000021,200,g,
201003355,201003357,801000001,R_000022,300,g,
201003355,201003358,801000001,R_000023,200,g,
201003355,201003359,801000001,R_000024,10,g,
201003355,201003360,801000001,R_000025,5,g,
201003355,201003361,801000001,R_000026,12,g,
201003355,201003362,801000001,R_000027,7,g,
201003355,201003363,801000001,R_000028,6-10,ml,
201003355,201003364,801000001,R_000029,10-15,ml,
201003355,201003365,801000001,R_000030,5,g,
201003355,201003366,801000001,R_000031,15,g,
201003355,201003367,801000003,R_000032,,,1.0
201003355,201003368,801000003,R_000033,,,2.0
201003355,201003369,801000003,R_000034,,,3.0
201003355,201003370,801000003,R_000035,,,4.0
201003355,201003371,801000003,R_000036,,,5.0
201003355,720000000,801000004,R_000037,,,
201003355,630000000,801000005,R_000038,,,
201003372,201003373,801000001,R_000039,150,g,
201003372,201003374,801000001,R_000040,4,根,
201003372,201003375,801000001,R_000041,200,g,
201003372,201003376,801000001,R_000042,2,瓣,
201003372,201003377,801000001,R_000043,4,个,
201003372,201003378,801000001,R_000044,6,粒,
201003372,201003379,801000001,R_000045,5,g,
201003372,201003380,801000001,R_000046,3,g,
201003372,201003381,801000001,R_000047,8,ml,
201003372,201003382,801000001,R_000048,5,ml,
201003372,201003383,801000001,R_000049,10-15,ml,
201003372,201003384,801000003,R_000050,,,1.0
201003372,201003385,801000003,R_000051,,,2.0
201003372,201003386,801000003,R_000052,,,3.0
201003372,201003387,801000003,R_000053,,,4.0
201003372,201003388,801000003,R_000054,,,5.0
201003372,201003389,801000003,R_000055,,,6.0
201003372,201003390,801000003,R_000056,,,7.0
201003372,201003391,801000003,R_000057,,,8.0
201003372,201003392,801000003,R_000058,,,9.0
201003372,201003393,801000003,R_000059,,,10.0
201003372,201003394,801000003,R_000060,,,11.0
201003372,720000000,801000004,R_000061,,,
201003372,630000000,801000005,R_000062,,,
201003395,201003396,801000001,R_000063,1,条,
201003395,201003397,801000001,R_000064,1,朵,
201003395,201003398,801000001,R_000065,5,毫升,
201003395,201003399,801000001,R_000066,8,克,
201003395,201003400,801000001,R_000067,1,克,
201003395,201003401,801000001,R_000068,1,克,
201003395,201003402,801000001,R_000069,10,克,
201003395,201003403,801000001,R_000070,2,片,
201003395,201003404,801000001,R_000071,2,朵,
201003395,201003405,801000001,R_000072,适量,,
201003395,201003406,801000003,R_000073,,,1.0
201003395,201003407,801000003,R_000074,,,2.0
201003395,201003408,801000003,R_000075,,,3.0
201003395,201003409,801000003,R_000076,,,4.0
201003395,201003410,801000003,R_000077,,,5.0
201003395,201003411,801000003,R_000078,,,6.0
201003395,720000000,801000004,R_000079,,,
201003395,630000000,801000005,R_000080,,,
201003412,201003413,801000001,R_000081,2,个,
201003412,201003414,801000001,R_000082,5,粒,
201003412,201003415,801000001,R_000083,2,片,
201003412,201003416,801000001,R_000084,2,颗,
201003412,201003417,801000001,R_000085,2,瓣,
201003412,201003418,801000001,R_000086,150,毫升,
201003412,201003419,801000001,R_000087,15,毫升,
201003412,201003420,801000001,R_000088,45,毫升,
201003412,201003421,801000001,R_000089,1.5,克,
201003412,201003422,801000001,R_000090,15,毫升,
201003412,201003423,801000001,R_000091,15,毫升,
201003412,201003424,801000001,R_000092,5,毫升,
201003412,201003425,801000003,R_000093,,,1.0
201003412,201003426,801000003,R_000094,,,2.0
201003412,201003427,801000003,R_000095,,,3.0
201003412,201003428,801000003,R_000096,,,4.0
201003412,201003429,801000003,R_000097,,,5.0
201003412,201003430,801000003,R_000098,,,6.0
201003412,201003431,801000003,R_000099,,,7.0
201003412,201003432,801000003,R_000100,,,8.0
201003412,201003433,801000003,R_000101,,,9.0
201003412,201003434,801000003,R_000102,,,10.0
201003412,720000000,801000004,R_000103,,,
201003412,630000000,801000005,R_000104,,,
201003435,201003436,801000001,R_000105,500,克,
201003435,201003437,801000001,R_000106,3,片,
201003435,201003438,801000001,R_000107,3,个,
201003435,201003439,801000001,R_000108,6,个,
201003435,201003440,801000001,R_000109,10,克,
201003435,201003441,801000001,R_000110,10,克,
201003435,201003442,801000001,R_000111,2,根,
201003435,201003443,801000001,R_000112,3,克,
201003435,201003444,801000001,R_000113,适量,,
201003435,201003445,801000001,R_000114,适量,,
201003435,201003446,801000001,R_000115,适量,,
201003435,201003447,801000001,R_000116,可选,,
201003435,201003448,801000001,R_000117,适量,,
201003435,201003449,801000001,R_000118,适量,,
201003435,201003450,801000001,R_000119,适量,,
201003435,201003451,801000003,R_000120,,,1.0
201003435,201003452,801000003,R_000121,,,2.0
201003435,201003453,801000003,R_000122,,,3.0
201003435,201003454,801000003,R_000123,,,4.0
201003435,201003455,801000003,R_000124,,,5.0
201003435,201003456,801000003,R_000125,,,6.0
201003435,201003457,801000003,R_000126,,,7.0
201003435,201003458,801000003,R_000127,,,8.0
201003435,720000000,801000004,R_000128,,,
201003435,640000000,801000005,R_000129,,,
201003459,201003460,801000001,R_000130,2,根,
201003459,201003461,801000001,R_000131,20,克,
201003459,201003462,801000001,R_000132,3-5,克,
201003459,201003463,801000001,R_000133,5-10,克,
201003459,201003464,801000001,R_000134,5,克,
201003459,201003465,801000001,R_000135,10,毫升,
201003459,201003466,801000001,R_000136,5,毫升,
201003459,201003467,801000001,R_000137,10,毫升,
201003459,201003468,801000001,R_000138,100,毫升,
201003459,201003469,801000001,R_000139,20-30,克,
201003459,201003470,801000001,R_000140,适量,,
201003459,201003471,801000001,R_000141,适量,,
201003459,201003472,801000001,R_000142,适量,,
201003459,201003473,801000001,R_000143,适量,,
201003459,201003474,801000003,R_000144,,,1.0
201003459,201003475,801000003,R_000145,,,2.0
201003459,201003476,801000003,R_000146,,,3.0
201003459,201003477,801000003,R_000147,,,4.0
201003459,201003478,801000003,R_000148,,,5.0
201003459,201003479,801000003,R_000149,,,6.0
201003459,201003480,801000003,R_000150,,,7.0
201003459,720000000,801000004,R_000151,,,
201003459,630000000,801000005,R_000152,,,
201003481,201003482,801000001,R_000153,1,盒,
201003481,201003483,801000001,R_000154,1,枚,
201003481,201003484,801000001,R_000155,20,g,
201003481,201003485,801000001,R_000156,2,瓣,
201003481,201003486,801000001,R_000157,2,片,
201003481,201003487,801000001,R_000158,5,根,
201003481,201003488,801000001,R_000159,5,g,
201003481,201003489,801000001,R_000160,20,颗,
201003481,201003490,801000001,R_000161,3,g,
201003481,201003491,801000001,R_000162,10,g,
201003481,201003492,801000001,R_000163,10,ml,
201003481,201003493,801000001,R_000164,适量,ml,
201003481,201003494,801000003,R_000165,,,1.0
201003481,201003495,801000003,R_000166,,,2.0
201003481,201003496,801000003,R_000167,,,3.0
201003481,201003497,801000003,R_000168,,,4.0
201003481,201003498,801000003,R_000169,,,5.0
201003481,201003499,801000003,R_000170,,,6.0
201003481,201003500,801000003,R_000171,,,7.0
201003481,201003501,801000003,R_000172,,,8.0
201003481,201003502,801000003,R_000173,,,9.0
201003481,201003503,801000003,R_000174,,,10.0
201003481,201003504,801000003,R_000175,,,11.0
201003481,201003505,801000003,R_000176,,,12.0
201003481,201003506,801000003,R_000177,,,13.0
201003481,720000000,801000004,R_000178,,,
201003481,630000000,801000005,R_000179,,,
201003507,201003508,801000001,R_000180,100,克,
201003507,201003509,801000001,R_000181,1/12,个,
201003507,201003510,801000001,R_000182,1/12,个,
201003507,201003511,801000001,R_000183,3,克,
201003507,201003512,801000001,R_000184,1,克,
201003507,201003513,801000001,R_000185,按商品说明,,
201003507,201003514,801000001,R_000186,1,克,
201003507,201003515,801000001,R_000187,10,毫升,
201003507,201003516,801000003,R_000188,,,1.0
201003507,201003517,801000003,R_000189,,,2.0
201003507,201003518,801000003,R_000190,,,3.0
201003507,201003519,801000003,R_000191,,,4.0
201003507,201003520,801000003,R_000192,,,5.0
201003507,201003521,801000003,R_000193,,,6.0
201003507,201003522,801000003,R_000194,,,7.0
201003507,201003523,801000003,R_000195,,,8.0
201003507,201003524,801000003,R_000196,,,9.0
201003507,720000000,801000004,R_000197,,,
201003507,640000000,801000005,R_000198,,,
201003525,201003526,801000001,R_000199,200,克,
201003525,201003527,801000001,R_000200,300,克,
201003525,201003528,801000001,R_000201,750,毫升,
201003525,201003529,801000003,R_000202,,,1.0
201003525,201003530,801000003,R_000203,,,2.0
201003525,201003531,801000003,R_000204,,,3.0
201003525,201003532,801000003,R_000205,,,4.0
201003525,201003533,801000003,R_000206,,,5.0
201003525,720000000,801000004,R_000207,,,
201003525,610000000,801000005,R_000208,,,
201003534,201003535,801000001,R_000001,300,g,
201003534,201003536,801000001,R_000002,,适量,
201003534,201003537,801000001,R_000003,30,g,
